,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,New_Energy,New_Emissions,New_Intensity_Index
0,2022-01-01 00:00:00,2022-01-01 01:00:00,QLD1,5793.974,4620.428,5401.902,2022-01-01 00:00:00,-365.8225,-381.32,-365.8225,-312.9002566188724,0.8553335473320324
1,2022-01-01 01:00:00,2022-01-01 02:00:00,QLD1,5940.32,4841.515,5532.7,2022-01-01 01:00:00,-152.23166666666663,-152.53750000000002,-152.23166666666663,-133.21378307908734,0.8750727492905815
2,2022-01-01 02:00:00,2022-01-01 03:00:00,QLD1,5711.298,4735.285,5317.769,2022-01-01 02:00:00,-59.27666666666667,-65.41166666666666,-59.27666666666667,-52.783772765734405,0.8904645914480301
3,2022-01-01 03:00:00,2022-01-01 04:00:00,QLD1,5510.388,4652.236,5127.846,2022-01-01 03:00:00,68.96166666666667,70.9025,68.96166666666667,56.73382249261041,0.9061274006149693
4,2022-01-01 04:00:00,2022-01-01 05:00:00,QLD1,5444.025,4612.38,5065.788,2022-01-01 04:00:00,92.24000000000001,94.11333333333334,92.24000000000001,76.3635937334982,0.9090186392422646
5,2022-01-01 05:00:00,2022-01-01 06:00:00,QLD1,5363.58,4558.508,4990.324,2022-01-01 05:00:00,144.24666666666667,145.4325,144.24666666666667,115.08322742318255,0.9102204509062197
6,2022-01-01 06:00:00,2022-01-01 07:00:00,QLD1,5429.219,4253.27,5074.277,2022-01-01 06:00:00,269.8175,280.84083333333336,269.8175,177.16790561268732,0.8290343491517016
7,2022-01-01 07:00:00,2022-01-01 08:00:00,QLD1,5716.89,4026.288,5372.569,2022-01-01 07:00:00,74.54833333333332,83.65749999999997,74.54833333333332,45.02821961242514,0.7474258347067779
8,2022-01-01 08:00:00,2022-01-01 09:00:00,QLD1,6099.348,4231.388,5737.949,2022-01-01 08:00:00,59.49666666666668,60.55333333333333,59.49666666666668,36.35287934193108,0.7361415914391374
9,2022-01-01 09:00:00,2022-01-01 10:00:00,QLD1,6177.914,4267.884,5818.24,2022-01-01 09:00:00,103.44999999999999,115.74249999999999,103.44999999999999,61.71475354405345,0.7311424194012274
10,2022-01-01 10:00:00,2022-01-01 11:00:00,QLD1,6141.247,4163.336,5780.895,2022-01-01 10:00:00,89.16000000000001,104.54583333333335,89.16000000000001,52.29432746762065,0.7181585738920029
11,2022-01-01 11:00:00,2022-01-01 12:00:00,QLD1,6293.024,4247.968,5922.418,2022-01-01 11:00:00,-44.291666666666664,-11.055000000000001,-44.291666666666664,-31.769048160171515,0.7172691964667135
12,2022-01-01 12:00:00,2022-01-01 13:00:00,QLD1,6509.945,4408.072,6135.396,2022-01-01 12:00:00,-472.28749999999997,-422.3299999999999,-472.28749999999997,-339.32240147172246,0.7184657681427573
13,2022-01-01 13:00:00,2022-01-01 14:00:00,QLD1,6384.984,4434.938,6010.74,2022-01-01 13:00:00,-431.02833333333336,-421.47249999999997,-431.02833333333336,-318.0280522159779,0.737835607595737
14,2022-01-01 14:00:00,2022-01-01 15:00:00,QLD1,6509.563,4643.002,6117.947,2022-01-01 14:00:00,-459.1025,-435.3733333333333,-459.1025,-348.4197927352101,0.7589150412711978
15,2022-01-01 15:00:00,2022-01-01 16:00:00,QLD1,6642.253,4731.538,6241.032,2022-01-01 15:00:00,-512.0341666666667,-463.44999999999993,-512.0341666666667,-388.1904654361116,0.7581339111864831
16,2022-01-01 16:00:00,2022-01-01 17:00:00,QLD1,6783.507,4712.154,6386.723,2022-01-01 16:00:00,-416.7325,-365.3766666666666,-416.7325,-307.4671810261695,0.7378046613263172
17,2022-01-01 17:00:00,2022-01-01 18:00:00,QLD1,7016.172,4923.615,6603.17,2022-01-01 17:00:00,-233.5733333333333,-223.7075,-233.5733333333333,-174.1625866969955,0.7456441375884614
18,2022-01-01 18:00:00,2022-01-01 19:00:00,QLD1,7248.777,5533.205,6789.373,2022-01-01 18:00:00,-152.91,-156.89749999999998,-152.91,-124.61863216971582,0.8149802640096515
19,2022-01-01 19:00:00,2022-01-01 20:00:00,QLD1,7347.627,5643.98,6882.188,2022-01-01 19:00:00,-137.8733333333333,-142.58166666666668,-137.8733333333333,-113.0678696755547,0.8200851240913499
20,2022-01-01 20:00:00,2022-01-01 21:00:00,QLD1,6988.713,5412.057,6544.93,2022-01-01 20:00:00,-29.636666666666667,-29.589166666666667,-29.636666666666667,-24.506805923058,0.8269083091797772
21,2022-01-01 21:00:00,2022-01-01 22:00:00,QLD1,6590.492,5193.225,6163.699,2022-01-01 21:00:00,64.67166666666667,43.865833333333335,64.67166666666667,54.75596922906966,0.8425929107455824
22,2022-01-01 22:00:00,2022-01-01 23:00:00,QLD1,6364.803,5147.875,5936.566,2022-01-01 22:00:00,40.62583333333334,40.58333333333333,40.62583333333334,34.754362473083276,0.8670675974578614
23,2022-01-01 23:00:00,2022-01-02 00:00:00,QLD1,5937.108,4979.432,5521.722,2022-01-01 23:00:00,212.16333333333333,172.19666666666666,212.16333333333333,182.92231720956966,0.9003239543697834
24,2022-01-02 00:00:00,2022-01-02 01:00:00,QLD1,5639.926,4762.682,5244.165,2022-01-02 00:00:00,174.87333333333333,178.73666666666668,174.87333333333333,150.56217006834927,0.9066634830475794
25,2022-01-02 01:00:00,2022-01-02 02:00:00,QLD1,5583.701,4767.848,5187.371,2022-01-02 01:00:00,44.935833333333335,38.64416666666667,44.935833333333335,38.225324172259526,0.9185381280689278
26,2022-01-02 02:00:00,2022-01-02 03:00:00,QLD1,5384.698,4627.269,5002.979,2022-01-02 02:00:00,127.43666666666665,126.01333333333335,127.43666666666665,107.3408631833054,0.9228511237296053
27,2022-01-02 03:00:00,2022-01-02 04:00:00,QLD1,5350.569,4615.641,4970.935,2022-01-02 03:00:00,119.61416666666666,118.32416666666668,119.61416666666666,101.07373519323151,0.9265630447258354
28,2022-01-02 04:00:00,2022-01-02 05:00:00,QLD1,5296.139,4577.948,4921.166,2022-01-02 04:00:00,102.24666666666666,122.47666666666667,102.24666666666666,87.45273121921534,0.9287313308295227
29,2022-01-02 05:00:00,2022-01-02 06:00:00,QLD1,5387.778,4642.118,5006.934,2022-01-02 05:00:00,-9.156666666666668,-21.65583333333333,-9.156666666666668,-8.489492202879715,0.9271378452362264
30,2022-01-02 06:00:00,2022-01-02 07:00:00,QLD1,5562.965,4374.388,5201.699,2022-01-02 06:00:00,-203.34999999999997,-214.1933333333333,-203.34999999999997,-171.0079340999931,0.8409536960904507
31,2022-01-02 07:00:00,2022-01-02 08:00:00,QLD1,5887.334,4184.332,5534.138,2022-01-02 07:00:00,-676.8483333333334,-674.6583333333333,-676.8483333333334,-511.7613872862104,0.7560946257574351
32,2022-01-02 08:00:00,2022-01-02 09:00:00,QLD1,6041.011,4121.867,5684.487,2022-01-02 08:00:00,-674.625,-658.9058333333332,-674.625,-489.17598454794603,0.7251080000710707
33,2022-01-02 09:00:00,2022-01-02 10:00:00,QLD1,6047.651,4010.722,5693.584,2022-01-02 09:00:00,-553.3216666666667,-535.06,-553.3216666666667,-389.77547034990033,0.7044283530373839
34,2022-01-02 10:00:00,2022-01-02 11:00:00,QLD1,6116.746,4040.401,5759.958,2022-01-02 10:00:00,-516.19,-519.1958333333333,-516.19,-362.08850692834915,0.7014636217833533
35,2022-01-02 11:00:00,2022-01-02 12:00:00,QLD1,6369.398,4296.907,6001.754,2022-01-02 11:00:00,-512.4116666666666,-514.5858333333333,-512.4116666666666,-366.85696837652233,0.7159418729924619
36,2022-01-02 12:00:00,2022-01-02 13:00:00,QLD1,6313.254,4171.772,5957.578,2022-01-02 12:00:00,-740.3816666666667,-720.3625000000001,-740.3816666666667,-518.449528703331,0.7002463081473713
37,2022-01-02 13:00:00,2022-01-02 14:00:00,QLD1,6415.418,4274.907,6050.586,2022-01-02 13:00:00,-1099.4725,-1070.9425,-1099.4725,-776.8078474642787,0.7065277644181902
38,2022-01-02 14:00:00,2022-01-02 15:00:00,QLD1,6592.891,4575.072,6205.03,2022-01-02 14:00:00,-668.2366666666667,-646.585,-668.2366666666667,-492.7020277162238,0.7373166608380621
39,2022-01-02 15:00:00,2022-01-02 16:00:00,QLD1,6682.322,4616.529,6289.789,2022-01-02 15:00:00,-532.8725,-469.1116666666667,-532.8725,-391.1134935611513,0.7339719981067728
40,2022-01-02 16:00:00,2022-01-02 17:00:00,QLD1,7270.964,4985.946,6848.452,2022-01-02 16:00:00,-690.4708333333333,-665.2316666666666,-690.4708333333333,-502.69028527541695,0.7280398548460294
41,2022-01-02 17:00:00,2022-01-02 18:00:00,QLD1,7746.949,5533.196,7280.211,2022-01-02 17:00:00,-660.1575,-653.9925,-660.1575,-501.74106744571,0.7600323671937531
42,2022-01-02 18:00:00,2022-01-02 19:00:00,QLD1,7513.329,5726.185,7034.539,2022-01-02 18:00:00,-124.44999999999997,-145.3383333333333,-124.44999999999997,-101.30354288319391,0.8140099870083883
43,2022-01-02 19:00:00,2022-01-02 20:00:00,QLD1,7516.663,5790.319,7036.489,2022-01-02 19:00:00,45.7725,31.720833333333335,45.7725,30.8225328879645,0.8219325893131686
44,2022-01-02 20:00:00,2022-01-02 21:00:00,QLD1,7432.442,5744.702,6957.718,2022-01-02 20:00:00,-128.86416666666665,-140.14,-128.86416666666665,-106.39784998160793,0.8256589301262283
45,2022-01-02 21:00:00,2022-01-02 22:00:00,QLD1,6815.811,5371.035,6369.749,2022-01-02 21:00:00,49.802499999999995,39.877500000000005,49.802499999999995,34.501277043018234,0.8420426687196167
46,2022-01-02 22:00:00,2022-01-02 23:00:00,QLD1,6506.395,5288.33,6065.354,2022-01-02 22:00:00,122.635,112.715,122.635,82.50448892446923,0.8679450608145018
47,2022-01-02 23:00:00,2022-01-03 00:00:00,QLD1,5963.226,5058.11,5541.214,2022-01-02 23:00:00,276.05083333333334,252.71499999999995,276.05083333333334,184.2488909920845,0.9011724652714799
48,2022-01-03 00:00:00,2022-01-03 01:00:00,QLD1,5513.894,4718.859,5124.437,2022-01-03 00:00:00,363.33666666666664,350.015,363.33666666666664,253.01002889770592,0.9059901757788187
49,2022-01-03 01:00:00,2022-01-03 02:00:00,QLD1,5364.937,4613.059,4986.611,2022-01-03 01:00:00,355.7941666666667,351.895,355.7941666666667,265.640421796612,0.9132028121410009
50,2022-01-03 02:00:00,2022-01-03 03:00:00,QLD1,5354.94,4568.987,4980.661,2022-01-03 02:00:00,242.2658333333333,244.06833333333336,242.2658333333333,185.51559645690566,0.9103138428271886
51,2022-01-03 03:00:00,2022-01-03 04:00:00,QLD1,5379.728,4566.641,5005.343,2022-01-03 03:00:00,130.9466666666667,133.39416666666665,130.9466666666667,98.69780506424276,0.9083091312667223
52,2022-01-03 04:00:00,2022-01-03 05:00:00,QLD1,5339.142,4620.185,4961.197,2022-01-03 04:00:00,185.50583333333333,199.9741666666667,185.50583333333333,141.24285527285508,0.9251413981850299
53,2022-01-03 05:00:00,2022-01-03 06:00:00,QLD1,5335.248,4593.957,4959.671,2022-01-03 05:00:00,181.16166666666666,193.64333333333335,181.16166666666666,138.73709697302812,0.920608470230898
54,2022-01-03 06:00:00,2022-01-03 07:00:00,QLD1,5590.606,4367.801,5229.479,2022-01-03 06:00:00,30.497499999999995,2.9891666666666676,30.497499999999995,20.455815006062235,0.8342730837307091
55,2022-01-03 07:00:00,2022-01-03 08:00:00,QLD1,5995.107,4212.47,5638.229,2022-01-03 07:00:00,-556.3525,-532.2225,-556.3525,-415.6656665905198,0.7471264469747504
56,2022-01-03 08:00:00,2022-01-03 09:00:00,QLD1,6071.168,4080.596,5712.074,2022-01-03 08:00:00,-555.0241666666667,-537.8833333333333,-555.0241666666667,-396.4986088071222,0.7143808010890615
57,2022-01-03 09:00:00,2022-01-03 10:00:00,QLD1,6144.636,4048.344,5785.706,2022-01-03 09:00:00,-695.7016666666666,-687.5758333333333,-695.7016666666666,-486.79273852490945,0.6997147798384501
58,2022-01-03 10:00:00,2022-01-03 11:00:00,QLD1,6068.896,3994.554,5716.159,2022-01-03 10:00:00,-495.2425,-516.4416666666667,-495.2425,-346.0843040484004,0.6988178600350341
59,2022-01-03 11:00:00,2022-01-03 12:00:00,QLD1,6274.57,4246.113,5904.39,2022-01-03 11:00:00,-369.37166666666667,-354.1175,-369.37166666666667,-265.6318155922966,0.7191450767987887
60,2022-01-03 12:00:00,2022-01-03 13:00:00,QLD1,6610.807,4369.585,6236.131,2022-01-03 12:00:00,-336.8408333333333,-324.49333333333334,-336.8408333333333,-236.02048332865894,0.7006884557107604
61,2022-01-03 13:00:00,2022-01-03 14:00:00,QLD1,6749.412,4567.916,6361.441,2022-01-03 13:00:00,-243.86999999999995,-229.23416666666665,-243.86999999999995,-175.11404647469024,0.7180630929375907
62,2022-01-03 14:00:00,2022-01-03 15:00:00,QLD1,6681.798,4538.369,6296.741,2022-01-03 14:00:00,-225.33499999999998,-206.9708333333333,-225.33499999999998,-162.40994803740537,0.7207488762837791
63,2022-01-03 15:00:00,2022-01-03 16:00:00,QLD1,6687.663,4445.314,6308.617,2022-01-03 15:00:00,-291.4325,-219.40166666666664,-291.4325,-205.35546416988066,0.7046416036985602
64,2022-01-03 16:00:00,2022-01-03 17:00:00,QLD1,6803.544,4618.503,6412.002,2022-01-03 16:00:00,167.53333333333333,190.3558333333333,167.53333333333333,104.875025837468,0.7178893016818109
65,2022-01-03 17:00:00,2022-01-03 18:00:00,QLD1,7340.549,5071.033,6913.78,2022-01-03 17:00:00,286.34333333333336,281.76500000000004,286.34333333333336,173.94220023657473,0.7284562996240215
66,2022-01-03 18:00:00,2022-01-03 19:00:00,QLD1,7670.693,5714.13,7194.993,2022-01-03 18:00:00,309.40666666666664,291.8041666666667,309.40666666666664,196.28216955416747,0.7875929364219851
67,2022-01-03 19:00:00,2022-01-03 20:00:00,QLD1,7758.623,5931.941,7270.566,2022-01-03 19:00:00,184.5858333333333,179.40166666666667,184.5858333333333,125.10037041569771,0.8124638512838288
68,2022-01-03 20:00:00,2022-01-03 21:00:00,QLD1,7472.84,5799.441,6998.435,2022-01-03 20:00:00,77.09333333333333,85.725,77.09333333333333,55.532587966623694,0.8274963101177071
69,2022-01-03 21:00:00,2022-01-03 22:00:00,QLD1,6867.624,5418.727,6425.57,2022-01-03 21:00:00,307.83833333333337,285.9941666666667,307.83833333333337,218.62987941777533,0.8372218942241152
70,2022-01-03 22:00:00,2022-01-03 23:00:00,QLD1,6495.868,5168.202,6069.783,2022-01-03 22:00:00,325.90250000000003,305.43083333333334,325.90250000000003,232.7578472010934,0.8444692671647306
71,2022-01-03 23:00:00,2022-01-04 00:00:00,QLD1,6065.245,5055.356,5650.489,2022-01-03 23:00:00,338.895,291.5925,338.895,254.9491073440807,0.8866195767952231
72,2022-01-04 00:00:00,2022-01-04 01:00:00,QLD1,5713.735,4884.999,5315.257,2022-01-04 00:00:00,312.0,304.78749999999997,312.0,246.09014881913637,0.911827760633491
73,2022-01-04 01:00:00,2022-01-04 02:00:00,QLD1,5473.134,4724.62,5089.545,2022-01-04 01:00:00,339.0875,347.22083333333336,339.0875,261.90361356853873,0.9185598055437607
74,2022-01-04 02:00:00,2022-01-04 03:00:00,QLD1,5294.177,4572.169,4924.293,2022-01-04 02:00:00,378.40083333333337,381.6291666666667,378.40083333333337,289.42246670272925,0.9168154186353765
75,2022-01-04 03:00:00,2022-01-04 04:00:00,QLD1,5262.812,4532.494,4896.547,2022-01-04 03:00:00,406.86083333333335,401.23583333333335,406.86083333333335,313.40387982680267,0.9137328359642722
76,2022-01-04 04:00:00,2022-01-04 05:00:00,QLD1,5423.036,4644.423,5046.837,2022-01-04 04:00:00,306.7516666666666,300.8841666666667,306.7516666666666,235.18681541850552,0.9114652094585971
77,2022-01-04 05:00:00,2022-01-04 06:00:00,QLD1,5544.056,4688.322,5161.481,2022-01-04 05:00:00,212.07916666666665,207.4608333333333,212.07916666666665,161.50298654470117,0.9025347881334231
78,2022-01-04 06:00:00,2022-01-04 07:00:00,QLD1,5948.586,4673.416,5561.067,2022-01-04 06:00:00,126.08,143.97083333333333,126.08,80.792757594477,0.8359567209348513
79,2022-01-04 07:00:00,2022-01-04 08:00:00,QLD1,6329.153,4457.778,5954.823,2022-01-04 07:00:00,-150.19166666666666,-155.11999999999998,-150.19166666666666,-112.43341866752378,0.7485995805416886
80,2022-01-04 08:00:00,2022-01-04 09:00:00,QLD1,6603.825,4552.175,6219.056,2022-01-04 08:00:00,-160.26500000000001,-142.99666666666667,-160.26500000000001,-117.30949622820572,0.7319720227635835
81,2022-01-04 09:00:00,2022-01-04 10:00:00,QLD1,6562.435,4481.868,6181.078,2022-01-04 09:00:00,35.505,51.32333333333333,35.505,19.999840035988623,0.724170792867398
82,2022-01-04 10:00:00,2022-01-04 11:00:00,QLD1,6457.075,4353.942,6076.244,2022-01-04 10:00:00,295.2658333333334,301.67583333333334,295.2658333333334,166.8112291629188,0.7095262108067455
83,2022-01-04 11:00:00,2022-01-04 12:00:00,QLD1,6670.159,4505.289,6277.664,2022-01-04 11:00:00,401.39500000000004,396.755,401.39500000000004,237.5945703992157,0.7101125428595877
84,2022-01-04 12:00:00,2022-01-04 13:00:00,QLD1,6827.999,4606.275,6435.719,2022-01-04 12:00:00,261.60833333333335,265.9483333333333,261.60833333333335,159.51614963652767,0.711595971413352
85,2022-01-04 13:00:00,2022-01-04 14:00:00,QLD1,6980.461,4853.468,6567.089,2022-01-04 13:00:00,374.29,390.86833333333334,374.29,229.14866067789697,0.7322200186271196
86,2022-01-04 14:00:00,2022-01-04 15:00:00,QLD1,7100.598,4963.241,6684.612,2022-01-04 14:00:00,327.9,363.5175,327.9,200.88827947856447,0.7364164623858845
87,2022-01-04 15:00:00,2022-01-04 16:00:00,QLD1,7561.916,5476.432,7102.641,2022-01-04 15:00:00,322.4141666666667,328.84833333333336,322.4141666666667,202.88792552017446,0.7648858894700703
88,2022-01-04 16:00:00,2022-01-04 17:00:00,QLD1,7986.546,5580.512,7528.123,2022-01-04 16:00:00,203.84416666666664,220.0375,203.84416666666664,126.33481778172242,0.7380847195503554
89,2022-01-04 17:00:00,2022-01-04 18:00:00,QLD1,8426.965,6068.077,7928.486,2022-01-04 17:00:00,319.51,269.325,319.51,201.19184380286038,0.7600960092370148
90,2022-01-04 18:00:00,2022-01-04 19:00:00,QLD1,8483.045,6411.662,7960.16,2022-01-04 18:00:00,247.8125,258.16,247.8125,172.73140778028593,0.8021948669760146
91,2022-01-04 19:00:00,2022-01-04 20:00:00,QLD1,8329.84,6363.525,7816.637,2022-01-04 19:00:00,303.51416666666665,290.10333333333335,303.51416666666665,222.7147101859041,0.8110981649236421
92,2022-01-04 20:00:00,2022-01-04 21:00:00,QLD1,8008.298,6118.363,7507.835,2022-01-04 20:00:00,350.9166666666667,324.505,350.9166666666667,257.09050173644783,0.8112552441093525
93,2022-01-04 21:00:00,2022-01-04 22:00:00,QLD1,7450.566,5864.586,6969.451,2022-01-04 21:00:00,336.39750000000004,315.1091666666667,336.39750000000004,245.3336948818266,0.8363052826624898
94,2022-01-04 22:00:00,2022-01-04 23:00:00,QLD1,6938.538,5528.517,6485.278,2022-01-04 22:00:00,301.0858333333333,300.585,301.0858333333333,217.92451225988304,0.8467629578058357
95,2022-01-04 23:00:00,2022-01-05 00:00:00,QLD1,6403.371,5349.693,5957.394,2022-01-04 23:00:00,369.2833333333333,327.02750000000003,369.2833333333333,263.85239461884305,0.8872817592645014
96,2022-01-05 00:00:00,2022-01-05 01:00:00,QLD1,5975.236,5078.127,5552.847,2022-01-05 00:00:00,379.64833333333337,364.955,379.64833333333337,266.4697533437529,0.900901973460255
97,2022-01-05 01:00:00,2022-01-05 02:00:00,QLD1,5718.527,4863.193,5315.399,2022-01-05 01:00:00,410.96666666666664,411.18416666666667,410.96666666666664,297.37007676112336,0.9011934230468209
98,2022-01-05 02:00:00,2022-01-05 03:00:00,QLD1,5570.855,4737.96,5179.661,2022-01-05 02:00:00,409.07000000000005,419.46833333333336,409.07000000000005,297.18329567067553,0.9009457237556568
99,2022-01-05 03:00:00,2022-01-05 04:00:00,QLD1,5499.345,4648.696,5116.353,2022-01-05 03:00:00,397.2125,402.69916666666666,397.2125,288.0090198732427,0.8953743307979641
100,2022-01-05 04:00:00,2022-01-05 05:00:00,QLD1,5700.763,4734.475,5309.234,2022-01-05 04:00:00,293.5133333333333,319.39916666666664,293.5133333333333,210.05710858233178,0.8825192025285569
101,2022-01-05 05:00:00,2022-01-05 06:00:00,QLD1,5919.7,4850.364,5516.444,2022-01-05 05:00:00,366.7875,366.2375,366.7875,258.39436201350406,0.868359227749835
102,2022-01-05 06:00:00,2022-01-05 07:00:00,QLD1,6143.028,4655.827,5753.885,2022-01-05 06:00:00,265.6141666666667,268.89916666666664,265.6141666666667,169.82948649779465,0.8016707624481707
103,2022-01-05 07:00:00,2022-01-05 08:00:00,QLD1,6700.565,4683.954,6302.855,2022-01-05 07:00:00,119.35666666666667,107.57583333333334,119.35666666666667,72.64696516358224,0.7406484264372449
104,2022-01-05 08:00:00,2022-01-05 09:00:00,QLD1,6847.359,4693.601,6439.41,2022-01-05 08:00:00,131.99666666666667,147.11333333333334,131.99666666666667,78.5257635950041,0.7261956238078408
105,2022-01-05 09:00:00,2022-01-05 10:00:00,QLD1,6788.928,4587.924,6384.123,2022-01-05 09:00:00,383.88416666666666,403.0475,383.88416666666666,224.48942337877563,0.7110532398784313
106,2022-01-05 10:00:00,2022-01-05 11:00:00,QLD1,6777.486,4560.129,6382.664,2022-01-05 10:00:00,345.6025,316.235,345.6025,207.31892618628262,0.7085700196605296
107,2022-01-05 11:00:00,2022-01-05 12:00:00,QLD1,6805.513,4591.569,6412.67,2022-01-05 11:00:00,280.395,227.96833333333333,280.395,170.46761551816346,0.7114881770187744
108,2022-01-05 12:00:00,2022-01-05 13:00:00,QLD1,6977.037,4735.84,6572.123,2022-01-05 12:00:00,88.68666666666667,110.4,88.68666666666667,53.633129143026714,0.7190526931149903
109,2022-01-05 13:00:00,2022-01-05 14:00:00,QLD1,7000.762,4767.765,6593.466,2022-01-05 13:00:00,243.6133333333333,250.58666666666664,243.6133333333333,152.6812438187583,0.7196707839602989
110,2022-01-05 14:00:00,2022-01-05 15:00:00,QLD1,7167.243,4900.402,6754.338,2022-01-05 14:00:00,281.00333333333333,298.21583333333336,281.00333333333333,175.9527168691216,0.7215505938308119
111,2022-01-05 15:00:00,2022-01-05 16:00:00,QLD1,7606.231,5268.802,7160.219,2022-01-05 15:00:00,368.12333333333333,362.935,368.12333333333333,231.45954392027997,0.730607257266544
112,2022-01-05 16:00:00,2022-01-05 17:00:00,QLD1,8016.548,5472.215,7556.957,2022-01-05 16:00:00,252.96166666666664,320.9108333333333,252.96166666666664,164.42356537382554,0.7217282030645763
113,2022-01-05 17:00:00,2022-01-05 18:00:00,QLD1,8211.771,5686.936,7743.544,2022-01-05 17:00:00,312.58000000000004,319.73833333333334,312.58000000000004,207.10236741098458,0.7316221010762725
114,2022-01-05 18:00:00,2022-01-05 19:00:00,QLD1,8308.937,6199.093,7803.919,2022-01-05 18:00:00,323.52000000000004,321.44666666666666,323.52000000000004,222.1723727776934,0.7900724167573197
115,2022-01-05 19:00:00,2022-01-05 20:00:00,QLD1,8212.148,6156.523,7710.607,2022-01-05 19:00:00,346.4675,342.9541666666667,346.4675,243.09613028966788,0.7942857088251658
116,2022-01-05 20:00:00,2022-01-05 21:00:00,QLD1,7827.92,5912.268,7346.529,2022-01-05 20:00:00,382.1958333333333,361.83,382.1958333333333,268.60058086942905,0.7997268261139105
117,2022-01-05 21:00:00,2022-01-05 22:00:00,QLD1,7364.212,5648.003,6898.146,2022-01-05 21:00:00,404.07416666666666,379.0291666666667,404.07416666666666,281.52337162831526,0.8120169258516124
118,2022-01-05 22:00:00,2022-01-05 23:00:00,QLD1,6880.879,5414.701,6428.096,2022-01-05 22:00:00,406.3416666666667,390.16333333333336,406.3416666666667,275.32369017069493,0.8325519915006948
119,2022-01-05 23:00:00,2022-01-06 00:00:00,QLD1,6401.468,5217.415,5966.848,2022-01-05 23:00:00,433.39500000000004,390.525,433.39500000000004,293.8559170187464,0.8611033857650008
120,2022-01-06 00:00:00,2022-01-06 01:00:00,QLD1,5979.997,4896.582,5574.26,2022-01-06 00:00:00,425.7625,412.85833333333335,425.7625,296.74084593254264,0.8655505618408169
121,2022-01-06 01:00:00,2022-01-06 02:00:00,QLD1,5705.356,4786.062,5312.813,2022-01-06 01:00:00,454.56083333333333,442.6558333333333,454.56083333333333,329.2257561055356,0.8869353546220681
122,2022-01-06 02:00:00,2022-01-06 03:00:00,QLD1,5558.248,4632.84,5180.65,2022-01-06 02:00:00,467.4924999999999,464.3316666666667,467.4924999999999,335.92920549500616,0.8797173947886419
123,2022-01-06 03:00:00,2022-01-06 04:00:00,QLD1,5504.114,4545.817,5134.4,2022-01-06 03:00:00,457.64333333333326,464.27166666666665,457.64333333333326,323.93251395971646,0.8708354395131148
124,2022-01-06 04:00:00,2022-01-06 05:00:00,QLD1,5587.145,4558.949,5215.549,2022-01-06 04:00:00,458.2699999999999,455.4483333333333,458.2699999999999,332.2226052364179,0.8620598586659916
125,2022-01-06 05:00:00,2022-01-06 06:00:00,QLD1,5966.542,4905.658,5563.804,2022-01-06 05:00:00,435.4291666666667,447.375,435.4291666666667,311.9407375637354,0.8697109434842607
126,2022-01-06 06:00:00,2022-01-06 07:00:00,QLD1,6199.313,4756.099,5806.501,2022-01-06 06:00:00,480.6716666666667,464.275,480.6716666666667,341.67115825433655,0.8108207661102892
127,2022-01-06 07:00:00,2022-01-06 08:00:00,QLD1,6617.438,4610.195,6227.336,2022-01-06 07:00:00,456.9333333333333,430.4849999999999,456.9333333333333,286.8515609040921,0.7326225675083647
128,2022-01-06 08:00:00,2022-01-06 09:00:00,QLD1,6810.169,4592.542,6412.767,2022-01-06 08:00:00,344.87916666666666,349.125,344.87916666666666,209.01152400202167,0.7105363917522892
129,2022-01-06 09:00:00,2022-01-06 10:00:00,QLD1,6622.525,4371.547,6252.755,2022-01-06 09:00:00,440.4816666666666,439.5741666666667,440.4816666666666,286.2141910946308,0.6958907062544176
130,2022-01-06 10:00:00,2022-01-06 11:00:00,QLD1,6634.488,4381.046,6268.47,2022-01-06 10:00:00,444.71,460.55083333333334,444.71,288.0599448930096,0.6955132954714471
131,2022-01-06 11:00:00,2022-01-06 12:00:00,QLD1,6657.425,4417.857,6288.301,2022-01-06 11:00:00,415.31999999999994,440.91666666666663,415.31999999999994,244.95714460089798,0.6955664922884062
132,2022-01-06 12:00:00,2022-01-06 13:00:00,QLD1,6844.883,4567.249,6461.661,2022-01-06 12:00:00,474.15749999999997,468.93,474.15749999999997,269.01850609079935,0.6972886482094074
133,2022-01-06 13:00:00,2022-01-06 14:00:00,QLD1,6994.035,4690.38,6598.853,2022-01-06 13:00:00,348.77583333333337,423.74750000000006,348.77583333333337,202.40929259227963,0.7042387280560607
134,2022-01-06 14:00:00,2022-01-06 15:00:00,QLD1,6965.359,4643.523,6578.396,2022-01-06 14:00:00,430.1833333333333,438.5333333333333,430.1833333333333,260.2280357684831,0.6996783231725541
135,2022-01-06 15:00:00,2022-01-06 16:00:00,QLD1,7249.706,4787.859,6849.292,2022-01-06 15:00:00,382.3058333333333,411.9625,382.3058333333333,235.02269145768005,0.6945742569235812
136,2022-01-06 16:00:00,2022-01-06 17:00:00,QLD1,7830.636,5507.153,7371.473,2022-01-06 16:00:00,394.7083333333333,376.7358333333333,394.7083333333333,246.94882875238866,0.7409177795083319
137,2022-01-06 17:00:00,2022-01-06 18:00:00,QLD1,8036.887,5645.781,7573.647,2022-01-06 17:00:00,327.07416666666666,344.70166666666665,327.07416666666666,218.893310151597,0.7422960748057784
